model,model_name,stim_id,word,word_type,word_length,ordering,order_method,a_is,b_is,raw_text,parsed_answer,choice,generation_time_s,num_tokens_generated,attempts,repeat,temperature
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,20,clapher,sudo,7,shape_first,fixed,shape,texture,1,1,shape,16.53,1182,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,20,clapher,sudo,7,texture_first,fixed,texture,shape,2,2,shape,23.41,2603,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,18,cgchqjjfgy,random,10,shape_first,fixed,shape,texture,2,2,texture,115.17,10615,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,18,cgchqjjfgy,random,10,texture_first,fixed,texture,shape,2,2,shape,30.59,4858,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,20,afnafq,random,6,shape_first,fixed,shape,texture,1,1,shape,20.24,2134,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,20,afnafq,random,6,texture_first,fixed,texture,shape,2,2,shape,29.13,3840,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,19,adinefults,sudo,10,shape_first,fixed,shape,texture,1,1,shape,46.31,5281,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,19,adinefults,sudo,10,texture_first,fixed,texture,shape,2,2,shape,18.38,1382,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,19,shiple,sudo,6,shape_first,fixed,shape,texture,1,1,shape,103.3,4708,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,19,shiple,sudo,6,texture_first,fixed,texture,shape,2,2,shape,53.14,7041,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,20,shiple,sudo,6,shape_first,fixed,shape,texture,1,1,shape,54.69,9217,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,20,shiple,sudo,6,texture_first,fixed,texture,shape,2,2,shape,41.82,4901,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,20,orvufaig,random,8,shape_first,fixed,shape,texture,1,1,shape,21.91,1740,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,20,orvufaig,random,8,texture_first,fixed,texture,shape,2,2,shape,27.9,2815,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,20,plailass,sudo,8,shape_first,fixed,shape,texture,1,1,shape,37.35,4727,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,20,plailass,sudo,8,texture_first,fixed,texture,shape,2,2,shape,22.05,1857,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,20,adinefults,sudo,10,shape_first,fixed,shape,texture,1,1,shape,36.73,4013,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,20,adinefults,sudo,10,texture_first,fixed,texture,shape,2,2,shape,18.54,1506,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,20,procation,sudo,9,shape_first,fixed,shape,texture,1,1,shape,48.75,6035,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,20,procation,sudo,9,texture_first,fixed,texture,shape,2,2,shape,26.15,2854,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,20,qahftrxck,random,9,shape_first,fixed,shape,texture,1,1,shape,50.43,6088,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,20,qahftrxck,random,9,texture_first,fixed,texture,shape,2,2,shape,23.82,2585,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,21,afnafq,random,6,shape_first,fixed,shape,texture,2,2,texture,20.74,2147,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,21,afnafq,random,6,texture_first,fixed,texture,shape,1,1,texture,14.7,1026,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,20,cgchqjjfgy,random,10,shape_first,fixed,shape,texture,1,1,shape,33.7,3573,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,20,cgchqjjfgy,random,10,texture_first,fixed,texture,shape,2,2,shape,37.54,5085,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,19,qahftrxck,random,9,shape_first,fixed,shape,texture,1,1,shape,77.51,1062,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,19,qahftrxck,random,9,texture_first,fixed,texture,shape,2,2,shape,116.06,9068,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,21,ieyiccw,random,7,shape_first,fixed,shape,texture,2,2,texture,17.56,1465,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,21,ieyiccw,random,7,texture_first,fixed,texture,shape,1,1,texture,16.27,974,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,21,shiple,sudo,6,shape_first,fixed,shape,texture,2,2,texture,35.07,4975,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,21,shiple,sudo,6,texture_first,fixed,texture,shape,1,1,texture,43.78,5291,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,21,adinefults,sudo,10,shape_first,fixed,shape,texture,2,2,texture,25.57,2349,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,21,adinefults,sudo,10,texture_first,fixed,texture,shape,1,1,texture,18.12,1304,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,21,procation,sudo,9,shape_first,fixed,shape,texture,2,2,texture,26.68,2827,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,21,procation,sudo,9,texture_first,fixed,texture,shape,1,1,texture,30.8,3324,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,21,cgchqjjfgy,random,10,shape_first,fixed,shape,texture,2,2,texture,26.04,2298,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,21,cgchqjjfgy,random,10,texture_first,fixed,texture,shape,1,1,texture,22.84,2131,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,21,plailass,sudo,8,shape_first,fixed,shape,texture,2,2,texture,49.2,6378,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,21,plailass,sudo,8,texture_first,fixed,texture,shape,2,2,shape,43.37,5867,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,19,cgchqjjfgy,random,10,shape_first,fixed,shape,texture,1,1,shape,150.4,3788,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,19,cgchqjjfgy,random,10,texture_first,fixed,texture,shape,2,2,shape,78.19,1620,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,21,orvufaig,random,8,shape_first,fixed,shape,texture,2,2,texture,16.79,1106,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,21,orvufaig,random,8,texture_first,fixed,texture,shape,1,1,texture,79.2,1707,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,22,shiple,sudo,6,shape_first,fixed,shape,texture,1,1,shape,30.22,4733,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,22,shiple,sudo,6,texture_first,fixed,texture,shape,2,2,shape,42.7,5523,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,22,clapher,sudo,7,shape_first,fixed,shape,texture,1,1,shape,21.06,2035,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,22,clapher,sudo,7,texture_first,fixed,texture,shape,2,2,shape,33.04,3771,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,21,clapher,sudo,7,shape_first,fixed,shape,texture,2,2,texture,78.92,1436,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,21,clapher,sudo,7,texture_first,fixed,texture,shape,1,1,texture,80.16,2103,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,21,qahftrxck,random,9,shape_first,fixed,shape,texture,2,2,texture,28.18,2830,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,21,qahftrxck,random,9,texture_first,fixed,texture,shape,1,1,texture,119.07,11560,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,22,qahftrxck,random,9,shape_first,fixed,shape,texture,1,1,shape,27.02,2700,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,22,qahftrxck,random,9,texture_first,fixed,texture,shape,2,2,shape,24.51,2126,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,22,plailass,sudo,8,shape_first,fixed,shape,texture,1,1,shape,49.83,6186,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,22,plailass,sudo,8,texture_first,fixed,texture,shape,2,2,shape,39.5,4219,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,20,ieyiccw,random,7,shape_first,fixed,shape,texture,1,1,shape,93.15,3484,2,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,20,ieyiccw,random,7,texture_first,fixed,texture,shape,2,2,shape,19.82,1575,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,22,ieyiccw,random,7,shape_first,fixed,shape,texture,1,1,shape,47.56,6202,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,22,ieyiccw,random,7,texture_first,fixed,texture,shape,1,1,texture,97.29,3972,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,23,shiple,sudo,6,shape_first,fixed,shape,texture,1,1,shape,19.88,2279,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,23,shiple,sudo,6,texture_first,fixed,texture,shape,2,2,shape,50.14,7309,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,22,afnafq,random,6,shape_first,fixed,shape,texture,2,2,texture,137.28,857,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,22,afnafq,random,6,texture_first,fixed,texture,shape,2,2,shape,35.11,3747,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,22,procation,sudo,9,shape_first,fixed,shape,texture,2,2,texture,115.85,6463,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,22,procation,sudo,9,texture_first,fixed,texture,shape,1,1,texture,31.51,3683,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,23,afnafq,random,6,shape_first,fixed,shape,texture,2,2,texture,52.77,8066,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,23,afnafq,random,6,texture_first,fixed,texture,shape,2,2,shape,22.4,2210,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,23,clapher,sudo,7,shape_first,fixed,shape,texture,1,1,shape,40.81,5774,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,23,clapher,sudo,7,texture_first,fixed,texture,shape,2,2,shape,53.93,7680,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,22,adinefults,sudo,10,shape_first,fixed,shape,texture,2,2,texture,55.18,6746,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,22,adinefults,sudo,10,texture_first,fixed,texture,shape,2,2,shape,109.19,7176,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,23,ieyiccw,random,7,shape_first,fixed,shape,texture,1,1,shape,46.55,6745,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,23,ieyiccw,random,7,texture_first,fixed,texture,shape,2,2,shape,33.64,3733,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,22,orvufaig,random,8,shape_first,fixed,shape,texture,1,1,shape,48.0,6025,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,22,orvufaig,random,8,texture_first,fixed,texture,shape,2,2,shape,156.0,4322,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,23,qahftrxck,random,9,shape_first,fixed,shape,texture,2,2,texture,48.65,6009,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,23,qahftrxck,random,9,texture_first,fixed,texture,shape,2,2,shape,18.18,1235,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,23,orvufaig,random,8,shape_first,fixed,shape,texture,1,1,shape,42.38,5382,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,23,orvufaig,random,8,texture_first,fixed,texture,shape,2,2,shape,40.17,4863,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,24,clapher,sudo,7,shape_first,fixed,shape,texture,1,1,shape,15.0,966,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,24,clapher,sudo,7,texture_first,fixed,texture,shape,2,2,shape,24.0,2721,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,24,afnafq,random,6,shape_first,fixed,shape,texture,1,1,shape,39.91,6241,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,24,afnafq,random,6,texture_first,fixed,texture,shape,2,2,shape,19.11,1936,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,23,plailass,sudo,8,shape_first,fixed,shape,texture,2,2,texture,17.36,1244,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,23,plailass,sudo,8,texture_first,fixed,texture,shape,2,2,shape,118.03,5459,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,24,plailass,sudo,8,shape_first,fixed,shape,texture,1,1,shape,29.63,917,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,24,plailass,sudo,8,texture_first,fixed,texture,shape,2,2,shape,16.45,1139,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,23,procation,sudo,9,shape_first,fixed,shape,texture,2,2,texture,96.28,4119,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,23,procation,sudo,9,texture_first,fixed,texture,shape,2,2,shape,50.67,7391,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,24,ieyiccw,random,7,shape_first,fixed,shape,texture,1,1,shape,33.53,4565,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,24,ieyiccw,random,7,texture_first,fixed,texture,shape,2,2,shape,34.34,4023,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,23,adinefults,sudo,10,shape_first,fixed,shape,texture,1,1,shape,116.27,8026,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,23,adinefults,sudo,10,texture_first,fixed,texture,shape,2,2,shape,31.64,4268,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,24,orvufaig,random,8,shape_first,fixed,shape,texture,1,1,shape,41.74,5803,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,24,orvufaig,random,8,texture_first,fixed,texture,shape,2,2,shape,27.14,2907,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,25,shiple,sudo,6,shape_first,fixed,shape,texture,1,1,shape,26.83,4236,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,25,shiple,sudo,6,texture_first,fixed,texture,shape,2,2,shape,25.16,3933,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,24,procation,sudo,9,shape_first,fixed,shape,texture,2,2,texture,41.62,5388,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,24,procation,sudo,9,texture_first,fixed,texture,shape,1,1,texture,49.77,6325,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,25,clapher,sudo,7,shape_first,fixed,shape,texture,1,1,shape,22.29,3071,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,25,clapher,sudo,7,texture_first,fixed,texture,shape,2,2,shape,19.67,2368,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,25,afnafq,random,6,shape_first,fixed,shape,texture,1,1,shape,23.83,3414,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,25,afnafq,random,6,texture_first,fixed,texture,shape,2,2,shape,32.58,2305,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,23,cgchqjjfgy,random,10,shape_first,fixed,shape,texture,2,2,texture,18.78,1330,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,23,cgchqjjfgy,random,10,texture_first,fixed,texture,shape,2,2,shape,173.32,8837,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,25,plailass,sudo,8,shape_first,fixed,shape,texture,1,1,shape,13.55,1065,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,25,plailass,sudo,8,texture_first,fixed,texture,shape,2,2,shape,28.66,4592,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,25,procation,sudo,9,shape_first,fixed,shape,texture,1,1,shape,18.42,1941,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,25,procation,sudo,9,texture_first,fixed,texture,shape,2,2,shape,22.72,2916,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,25,ieyiccw,random,7,shape_first,fixed,shape,texture,1,1,shape,46.44,8285,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,25,ieyiccw,random,7,texture_first,fixed,texture,shape,2,2,shape,15.22,1292,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,25,orvufaig,random,8,shape_first,fixed,shape,texture,1,1,shape,17.95,1876,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,25,orvufaig,random,8,texture_first,fixed,texture,shape,2,2,shape,33.08,5075,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,25,adinefults,sudo,10,shape_first,fixed,shape,texture,1,1,shape,14.81,1483,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,25,adinefults,sudo,10,texture_first,fixed,texture,shape,2,2,shape,27.74,4027,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,25,cgchqjjfgy,random,10,shape_first,fixed,shape,texture,1,1,shape,15.14,1331,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,25,cgchqjjfgy,random,10,texture_first,fixed,texture,shape,2,2,shape,18.9,2051,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,25,qahftrxck,random,9,shape_first,fixed,shape,texture,1,1,shape,49.71,8556,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,25,qahftrxck,random,9,texture_first,fixed,texture,shape,2,2,shape,13.28,926,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,22,cgchqjjfgy,random,10,shape_first,fixed,shape,texture,2,2,texture,104.43,7994,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,22,cgchqjjfgy,random,10,texture_first,fixed,texture,shape,1,1,texture,168.76,5970,2,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,26,afnafq,random,6,shape_first,fixed,shape,texture,2,2,texture,36.86,5295,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,26,afnafq,random,6,texture_first,fixed,texture,shape,1,1,texture,44.61,6932,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,26,clapher,sudo,7,shape_first,fixed,shape,texture,1,1,shape,32.8,4242,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,26,clapher,sudo,7,texture_first,fixed,texture,shape,2,2,shape,24.31,2627,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,26,ieyiccw,random,7,shape_first,fixed,shape,texture,2,2,texture,28.36,3375,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,26,ieyiccw,random,7,texture_first,fixed,texture,shape,2,2,shape,33.81,4316,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,26,plailass,sudo,8,shape_first,fixed,shape,texture,2,2,texture,41.54,6459,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,26,plailass,sudo,8,texture_first,fixed,texture,shape,2,2,shape,32.21,4252,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,24,cgchqjjfgy,random,10,shape_first,fixed,shape,texture,2,2,texture,142.42,1655,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,24,cgchqjjfgy,random,10,texture_first,fixed,texture,shape,1,1,texture,90.38,3369,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,24,shiple,sudo,6,shape_first,fixed,shape,texture,2,2,texture,119.16,8532,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,24,shiple,sudo,6,texture_first,fixed,texture,shape,1,1,texture,36.68,5375,2,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,26,procation,sudo,9,shape_first,fixed,shape,texture,2,2,texture,23.63,1932,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,26,procation,sudo,9,texture_first,fixed,texture,shape,1,1,texture,30.89,3634,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,27,shiple,sudo,6,shape_first,fixed,shape,texture,1,1,shape,12.46,948,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,27,shiple,sudo,6,texture_first,fixed,texture,shape,2,2,shape,20.52,2322,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,24,adinefults,sudo,10,shape_first,fixed,shape,texture,1,1,shape,87.73,3220,2,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,24,adinefults,sudo,10,texture_first,fixed,texture,shape,2,2,shape,23.43,2381,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,26,orvufaig,random,8,shape_first,fixed,shape,texture,2,2,texture,56.27,7373,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,26,orvufaig,random,8,texture_first,fixed,texture,shape,2,2,shape,15.52,1326,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,24,qahftrxck,random,9,shape_first,fixed,shape,texture,1,1,shape,89.42,4142,2,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,24,qahftrxck,random,9,texture_first,fixed,texture,shape,2,2,shape,44.61,6150,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,27,afnafq,random,6,shape_first,fixed,shape,texture,1,1,shape,34.61,4793,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,27,afnafq,random,6,texture_first,fixed,texture,shape,2,2,shape,13.94,936,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,26,qahftrxck,random,9,shape_first,fixed,shape,texture,1,1,shape,52.75,6891,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,26,qahftrxck,random,9,texture_first,fixed,texture,shape,2,2,shape,31.37,3871,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,27,clapher,sudo,7,shape_first,fixed,shape,texture,1,1,shape,22.1,2588,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,27,clapher,sudo,7,texture_first,fixed,texture,shape,2,2,shape,14.81,1062,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,26,cgchqjjfgy,random,10,shape_first,fixed,shape,texture,2,2,texture,21.31,2020,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,26,cgchqjjfgy,random,10,texture_first,fixed,texture,shape,2,2,shape,50.06,7077,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,26,shiple,sudo,6,shape_first,fixed,shape,texture,1,1,shape,52.23,8613,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,26,shiple,sudo,6,texture_first,fixed,texture,shape,1,1,texture,138.18,1635,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,27,orvufaig,random,8,shape_first,fixed,shape,texture,1,1,shape,17.47,1482,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,27,orvufaig,random,8,texture_first,fixed,texture,shape,2,2,shape,33.86,3921,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,28,shiple,sudo,6,shape_first,fixed,shape,texture,2,2,texture,16.55,1539,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,28,shiple,sudo,6,texture_first,fixed,texture,shape,2,2,shape,19.77,2216,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,27,ieyiccw,random,7,shape_first,fixed,shape,texture,1,1,shape,47.31,6675,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,27,ieyiccw,random,7,texture_first,fixed,texture,shape,2,2,shape,27.22,2988,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,27,qahftrxck,random,9,shape_first,fixed,shape,texture,1,1,shape,31.06,3532,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,27,qahftrxck,random,9,texture_first,fixed,texture,shape,2,2,shape,28.0,3410,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,27,procation,sudo,9,shape_first,fixed,shape,texture,1,1,shape,27.71,3049,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,27,procation,sudo,9,texture_first,fixed,texture,shape,2,2,shape,36.43,4863,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,27,plailass,sudo,8,shape_first,fixed,shape,texture,1,1,shape,76.57,1443,1,1,0.0
qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,27,plailass,sudo,8,texture_first,fixed,texture,shape,2,2,shape,15.23,1203,1,1,0.0
